serial,mcpm10,mcpm10_aqi,mcpm1x0,mcpm2x5,mcpm2x5_aqi,mcpm4x0,ncpm0x5,ncpm10,ncpm1x0,ncpm2x5,ncpm4x0,rh,temperature,tpsize,timestamp,cloud_account_id,cloud_device_id,is_indoor,is_public,latitude,longitude
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,23.75,28.0,27.75,28.0,28.0,54.0,9.57,0.51,2022-12-11 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,3.25,3.25,3.0,3.25,14.0,3.25,27.5,32.25,32.0,32.25,32.25,55.0,9.38,0.53,2022-12-11 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,3.75,3.75,3.5,3.75,16.0,3.75,29.75,35.0,35.0,35.0,35.0,56.75,9.12,0.54,2022-12-11 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,30.5,36.5,36.5,36.5,36.5,57.25,9.3,0.52,2022-12-11 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,31.25,37.0,37.0,37.0,37.0,58.25,9.28,0.54,2022-12-11 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,33.5,39.5,39.5,39.5,39.5,57.0,9.25,0.52,2022-12-11 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,32.5,38.25,38.25,38.25,38.25,56.0,9.25,0.52,2022-12-11 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.0,4.0,3.75,4.0,17.0,4.0,30.75,36.5,36.0,36.5,36.5,57.0,9.17,0.51,2022-12-11 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,34.25,40.75,40.25,40.25,40.75,58.25,9.0,0.53,2022-12-11 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,34.75,41.25,40.75,41.25,41.25,60.75,8.75,0.52,2022-12-11 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.25,4.25,4.0,4.25,18.0,4.25,35.75,42.5,42.25,42.5,42.5,61.5,8.78,0.52,2022-12-11 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,5.0,5.0,4.0,5.0,21.0,5.0,37.75,44.75,44.5,44.75,44.75,62.0,8.82,0.52,2022-12-11 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,5.0,5.0,4.5,5.0,21.0,5.0,38.25,45.25,44.75,45.0,45.0,59.5,10.1,0.52,2022-12-11 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.25,4.25,4.0,4.25,18.0,4.25,35.5,41.75,41.75,41.75,41.75,55.25,12.15,0.52,2022-12-11 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.25,4.25,4.0,4.25,18.0,4.25,34.5,40.75,40.25,40.75,40.75,52.25,13.55,0.53,2022-12-11 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.0,4.0,3.5,4.0,17.0,4.0,29.25,34.25,34.0,34.25,34.25,46.75,15.82,0.52,2022-12-11 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,30.25,36.0,36.0,36.0,36.0,44.75,16.85,0.55,2022-12-11 17:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,5.0,5.0,4.75,5.0,21.0,5.0,37.0,43.75,43.5,43.5,43.75,43.25,17.98,0.56,2022-12-11 18:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,5.75,5.75,5.25,5.75,24.0,5.75,43.75,51.25,51.0,51.25,51.25,46.25,16.8,0.57,2022-12-11 19:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,5.75,5.75,5.5,5.75,24.0,5.75,44.5,52.75,52.25,52.75,52.75,52.25,14.73,0.58,2022-12-11 20:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.75,4.75,4.0,4.75,20.0,4.75,35.25,42.0,41.5,42.0,42.0,55.5,13.58,0.55,2022-12-11 21:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,5.0,5.0,4.0,5.0,21.0,5.0,36.75,43.25,42.75,43.25,43.25,59.25,12.65,0.53,2022-12-11 22:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,5.0,5.0,5.0,5.0,21.0,5.0,40.75,48.25,47.75,48.25,48.25,59.75,12.45,0.53,2022-12-11 23:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,7.5,6.75,7.25,7.5,31.25,7.5,60.25,71.0,70.5,71.0,71.0,63.5,11.92,0.54,2022-12-12 00:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,7.5,6.5,7.0,7.5,31.0,7.5,59.5,70.25,69.5,70.0,70.25,64.75,11.88,0.53,2022-12-12 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,8.0,7.0,7.75,8.0,33.0,8.0,63.25,75.0,74.5,75.0,75.0,65.0,11.58,0.54,2022-12-12 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,8.0,7.0,7.0,8.0,33.0,8.0,62.0,73.25,72.75,73.25,73.25,67.75,10.6,0.54,2022-12-12 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,8.25,7.25,8.0,8.25,34.25,8.25,69.0,81.5,81.0,81.0,81.5,75.75,8.85,0.55,2022-12-12 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,9.5,8.5,9.0,9.5,40.0,9.5,77.25,91.0,90.75,91.0,91.0,75.75,9.4,0.56,2022-12-12 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,7.5,6.75,7.25,7.5,31.25,7.5,62.75,73.75,73.75,73.75,73.75,75.75,9.28,0.57,2022-12-12 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,5.25,5.25,5.0,5.25,22.0,5.25,44.25,52.25,52.0,52.25,52.25,68.5,9.07,0.56,2022-12-12 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,5.0,5.0,5.0,5.0,21.0,5.0,41.25,49.0,48.5,49.0,49.0,67.0,8.52,0.56,2022-12-12 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.5,4.5,4.25,4.5,19.0,4.5,38.0,45.0,44.75,45.0,45.0,68.25,7.92,0.56,2022-12-12 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,5.0,5.0,5.0,5.0,21.0,5.0,42.25,49.75,49.75,49.75,49.75,70.25,7.2,0.55,2022-12-12 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,6.25,6.0,5.75,6.25,26.0,6.25,52.0,61.25,60.75,61.25,61.25,76.0,5.98,0.56,2022-12-12 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,7.0,6.0,6.5,7.0,29.0,7.0,57.5,68.25,67.75,68.25,68.25,78.75,5.98,0.56,2022-12-12 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,7.0,6.0,7.0,7.0,29.0,7.0,59.75,70.75,70.75,70.75,70.75,76.0,6.8,0.56,2022-12-12 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,7.0,6.0,6.75,7.0,29.0,7.0,57.75,68.0,67.75,68.0,68.0,69.0,7.98,0.57,2022-12-12 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,6.0,6.0,6.0,6.0,25.0,6.0,49.25,58.0,57.75,58.0,58.0,58.75,10.32,0.56,2022-12-12 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,6.0,6.0,5.0,6.0,25.0,6.0,44.75,52.75,52.75,52.75,52.75,49.25,13.6,0.55,2022-12-12 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,5.25,5.25,5.0,5.25,22.0,5.25,41.75,49.25,49.25,49.25,49.25,45.25,14.28,0.54,2022-12-12 17:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,5.0,5.0,5.0,5.0,21.0,5.0,40.0,47.0,46.75,47.0,47.0,42.75,14.82,0.54,2022-12-12 18:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,5.0,5.0,4.75,5.0,21.0,5.0,37.5,44.25,44.25,44.25,44.25,42.0,14.98,0.54,2022-12-12 19:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.75,4.75,4.0,4.75,20.0,4.75,36.0,42.5,42.0,42.5,42.5,47.0,12.5,0.53,2022-12-12 20:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,35.75,42.0,41.5,42.0,42.0,50.5,10.92,0.54,2022-12-12 21:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,5.5,5.25,5.0,5.5,23.0,5.5,43.75,52.0,51.5,52.0,52.0,60.0,8.07,0.55,2022-12-12 22:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,6.0,5.75,5.75,6.0,25.0,6.0,49.75,58.75,58.5,58.5,58.5,63.5,7.32,0.55,2022-12-12 23:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,7.5,6.5,7.0,7.5,31.0,7.5,62.75,74.25,73.5,74.0,74.25,66.0,6.3,0.54,2022-12-13 00:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,7.75,6.75,7.75,7.75,32.0,7.75,67.25,79.25,79.0,79.25,79.25,70.75,5.12,0.55,2022-12-13 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,7.0,6.0,6.5,7.0,29.0,7.0,59.0,69.25,68.75,69.25,69.25,71.0,5.12,0.54,2022-12-13 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,7.0,6.0,6.5,7.0,29.0,7.0,58.5,69.0,68.75,69.0,69.0,72.0,4.47,0.55,2022-12-13 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
81432039072,6.5,6.0,6.0,6.5,27.0,6.5,54.25,64.25,64.0,64.25,64.25,71.75,3.9,0.55,2022-12-13 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232
