serial,mcpm10,mcpm10_aqi,mcpm1x0,mcpm2x5,mcpm2x5_aqi,mcpm4x0,ncpm0x5,ncpm10,ncpm1x0,ncpm2x5,ncpm4x0,rh,temperature,tpsize,timestamp,cloud_account_id,cloud_device_id,is_indoor,is_public,latitude,longitude,time_delta
81432039072,12.25,11.25,9.75,11.0,45.25,12.0,79.75,96.25,94.75,96.25,96.25,82.75,16.05,0.68,2022-12-31 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.5,7.5,7.75,8.25,34.25,8.5,61.5,73.0,72.25,73.0,73.0,80.5,16.73,0.64,2022-12-31 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.25,7.25,7.25,8.25,34.25,8.25,58.75,70.0,69.5,69.75,70.0,77.5,18.22,0.65,2022-12-31 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.5,8.5,8.0,9.0,38.0,9.25,62.75,75.5,74.5,75.25,75.5,79.5,18.4,0.68,2022-12-31 17:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.75,8.75,9.0,9.5,40.0,9.5,71.0,84.5,83.75,84.25,84.5,82.5,18.0,0.64,2022-12-31 18:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,10.25,9.25,9.5,10.0,42.0,10.25,74.25,88.0,87.5,88.0,88.0,85.0,17.8,0.62,2022-12-31 19:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.75,7.75,8.25,8.75,36.5,8.75,65.5,77.25,76.75,77.25,77.25,87.0,17.88,0.6,2022-12-31 20:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.5,8.5,8.75,9.25,39.0,9.5,69.0,82.0,81.5,82.0,82.0,86.5,18.27,0.61,2022-12-31 21:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.75,7.0,7.5,7.75,32.5,7.75,58.75,69.25,68.75,69.25,69.25,87.0,18.48,0.59,2022-12-31 22:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.75,3.75,3.75,3.75,16.0,3.75,29.75,35.0,35.0,35.0,35.0,86.5,18.75,0.54,2022-12-31 23:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,3.75,4.0,17.0,4.0,28.5,34.0,33.5,34.0,34.0,86.75,18.77,0.55,2023-01-01 00:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,31.25,37.25,37.25,37.25,37.25,86.25,18.75,0.56,2023-01-01 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.75,3.75,3.75,3.75,16.0,3.75,29.0,34.25,34.0,34.25,34.25,86.0,18.3,0.55,2023-01-01 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,2.75,3.0,13.0,3.0,21.5,25.5,25.5,25.5,25.5,87.0,17.58,0.54,2023-01-01 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,2.75,3.0,12.75,3.0,23.5,27.5,27.5,27.5,27.5,83.25,17.2,0.51,2023-01-01 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,32.0,37.5,37.5,37.5,37.5,83.75,16.38,0.52,2023-01-01 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.0,5.0,4.75,5.0,21.0,5.0,38.0,44.75,44.75,44.75,44.75,83.5,15.95,0.54,2023-01-01 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.5,5.5,5.25,5.5,23.0,5.5,41.5,49.25,48.75,49.25,49.25,83.0,15.5,0.56,2023-01-01 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.75,6.0,6.25,6.75,28.0,6.75,51.25,61.0,60.5,60.75,60.75,84.0,14.9,0.58,2023-01-01 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.75,6.0,6.0,6.75,28.0,6.75,51.0,60.25,60.0,60.25,60.25,84.75,14.08,0.6,2023-01-01 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.5,6.0,6.0,6.5,27.0,6.5,49.5,58.75,58.0,58.75,58.75,85.0,13.85,0.61,2023-01-01 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.0,6.0,6.0,7.0,29.0,7.0,51.75,61.5,61.0,61.25,61.5,84.0,13.7,0.63,2023-01-01 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.0,6.0,6.0,6.75,28.0,7.0,49.75,59.0,58.5,59.0,59.0,83.75,13.72,0.63,2023-01-01 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.5,6.0,5.75,6.0,25.0,6.5,45.75,54.75,54.25,54.75,54.75,82.0,13.98,0.64,2023-01-01 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.25,5.25,5.0,5.0,21.0,5.25,40.0,47.5,47.0,47.5,47.5,78.5,14.82,0.62,2023-01-01 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.0,5.0,4.25,5.0,21.0,5.0,35.75,42.25,41.75,42.25,42.25,72.0,16.92,0.58,2023-01-01 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.25,4.25,3.75,4.25,18.0,4.25,30.25,35.75,35.5,35.75,35.75,69.0,17.62,0.55,2023-01-01 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.75,3.75,3.25,3.75,16.0,3.75,27.0,31.75,31.5,31.75,31.75,64.5,19.35,0.52,2023-01-01 17:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,28.0,33.0,32.75,33.0,33.0,44.25,26.78,0.51,2023-01-01 18:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,3.75,4.0,17.0,4.0,25.75,30.75,30.75,30.75,30.75,42.5,27.22,0.5,2023-01-01 19:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,28.75,33.75,33.5,33.75,33.75,44.5,25.92,0.52,2023-01-01 20:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.25,4.25,4.0,4.25,18.0,4.25,32.25,37.75,37.75,37.75,37.75,52.5,22.8,0.51,2023-01-01 21:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.0,5.0,5.0,5.0,21.0,5.0,38.5,45.25,45.25,45.25,45.25,73.5,16.12,0.52,2023-01-01 22:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.5,6.0,6.0,6.5,27.0,6.5,50.25,59.5,59.0,59.5,59.5,80.25,14.78,0.54,2023-01-01 23:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.5,6.5,7.0,7.5,31.0,7.5,58.0,68.75,68.0,68.5,68.75,82.25,14.08,0.56,2023-01-02 00:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.5,7.5,7.75,8.5,35.5,8.5,64.5,76.25,76.0,76.25,76.25,84.0,13.38,0.58,2023-01-02 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.75,7.75,8.0,8.75,36.75,8.75,68.5,81.0,80.5,80.75,81.0,84.75,13.15,0.57,2023-01-02 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.0,8.0,8.5,9.0,38.0,9.0,70.75,83.75,83.0,83.75,83.75,85.0,12.48,0.57,2023-01-02 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.5,8.5,9.0,9.5,40.0,9.5,73.75,87.0,86.5,87.0,87.0,85.75,12.15,0.58,2023-01-02 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.75,8.75,9.0,9.75,41.0,9.75,76.25,89.75,89.25,89.75,89.75,85.75,12.12,0.58,2023-01-02 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.25,8.25,8.5,9.25,39.0,9.25,72.75,85.75,85.5,85.75,85.75,85.25,11.25,0.57,2023-01-02 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.75,7.75,8.25,8.75,36.75,8.75,70.75,83.25,82.75,83.25,83.25,85.0,10.78,0.57,2023-01-02 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.0,7.0,8.0,8.0,33.0,8.0,66.25,78.5,77.75,78.25,78.25,84.5,9.95,0.57,2023-01-02 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.5,7.5,7.75,8.25,34.25,8.5,67.0,79.0,78.5,79.0,79.0,85.0,8.82,0.59,2023-01-02 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.5,7.5,7.75,8.0,33.25,8.5,67.0,79.5,78.5,79.5,79.5,85.0,7.95,0.62,2023-01-02 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.25,6.0,6.25,6.25,26.0,6.25,52.25,62.0,61.5,61.75,62.0,86.0,7.95,0.59,2023-01-02 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.0,6.0,5.5,6.0,25.0,6.0,48.5,57.25,56.75,57.25,57.25,86.5,8.18,0.59,2023-01-02 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.0,6.0,5.75,6.0,25.0,6.0,48.5,57.5,56.5,57.5,57.5,86.5,9.75,0.6,2023-01-02 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.0,6.0,5.75,6.0,25.0,6.0,47.0,56.0,55.5,56.0,56.0,85.0,11.5,0.59,2023-01-02 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.5,6.5,7.0,7.5,31.0,7.5,56.5,67.25,66.5,66.75,67.0,81.75,13.85,0.6,2023-01-02 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.25,8.25,8.5,9.25,39.0,9.25,69.5,82.75,82.0,82.75,82.75,77.0,15.6,0.59,2023-01-02 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.0,8.0,8.5,9.0,37.75,9.0,67.5,79.75,79.0,79.75,79.75,66.25,18.77,0.55,2023-01-02 17:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.75,5.5,5.5,5.75,24.0,5.75,41.5,49.25,48.75,49.25,49.25,52.25,23.0,0.51,2023-01-02 18:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.25,5.25,5.0,5.25,22.0,5.25,39.75,46.75,46.5,46.75,46.75,58.0,20.82,0.52,2023-01-02 19:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.0,5.0,5.0,5.0,21.0,5.0,38.0,44.75,44.75,44.75,44.75,60.75,19.85,0.52,2023-01-02 20:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.25,6.5,6.5,7.25,30.25,7.25,52.5,62.5,61.75,62.5,62.5,70.75,16.42,0.61,2023-01-02 21:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,10.75,9.75,9.25,10.25,43.0,10.75,74.5,89.75,88.5,89.75,89.75,81.5,14.08,0.68,2023-01-02 22:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,13.5,12.5,10.5,12.5,51.5,13.5,83.5,102.75,100.0,102.0,102.75,84.0,13.85,0.73,2023-01-02 23:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,14.75,13.75,11.25,13.25,53.25,14.25,89.25,109.5,107.0,109.25,109.5,85.0,13.92,0.73,2023-01-03 00:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,15.5,14.5,12.0,14.0,55.0,15.25,93.25,114.75,112.25,114.5,114.75,85.75,14.05,0.73,2023-01-03 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,13.25,12.25,11.25,12.25,50.75,13.25,89.25,108.0,106.25,107.5,108.0,86.0,14.1,0.7,2023-01-03 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,12.5,11.5,10.5,12.0,49.75,12.5,86.5,104.5,102.75,104.25,104.5,86.0,13.82,0.68,2023-01-03 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,12.0,11.0,10.25,11.5,48.0,11.75,85.0,102.25,100.75,102.0,102.25,86.0,13.42,0.66,2023-01-03 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,11.25,10.25,10.0,11.0,46.0,11.25,85.25,101.25,100.5,101.25,101.25,86.0,12.82,0.63,2023-01-03 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,11.25,10.25,10.25,11.25,47.0,11.25,86.5,102.5,101.75,102.5,102.5,86.75,12.55,0.61,2023-01-03 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,12.5,11.5,11.75,12.25,50.75,12.5,95.5,113.25,112.5,113.0,113.25,87.5,13.92,0.61,2023-01-03 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,13.0,12.0,12.0,13.0,53.0,13.0,99.5,117.5,116.5,117.5,117.5,85.5,14.77,0.61,2023-01-03 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,14.0,13.0,12.5,13.5,54.0,13.75,102.25,121.25,120.25,121.25,121.25,85.5,14.28,0.62,2023-01-03 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,14.5,13.5,13.0,14.0,55.0,14.25,107.5,128.0,126.5,127.75,127.75,86.5,13.73,0.62,2023-01-03 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,15.0,14.0,13.75,14.75,56.5,15.0,110.5,132.0,130.5,131.5,132.0,87.0,13.8,0.64,2023-01-03 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,14.25,13.25,12.75,13.75,54.5,14.0,104.75,124.0,123.0,124.0,124.0,87.0,14.08,0.63,2023-01-03 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,12.25,11.25,11.0,12.0,49.75,12.25,90.0,107.25,106.25,107.25,107.25,84.75,14.92,0.62,2023-01-03 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.5,7.5,8.0,8.5,35.5,8.5,62.75,74.25,73.75,74.25,74.25,77.5,16.8,0.6,2023-01-03 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.75,5.5,5.0,5.75,24.0,5.75,41.25,48.75,48.25,48.5,48.75,63.5,19.73,0.58,2023-01-03 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.5,4.5,4.0,4.5,19.0,4.5,32.5,38.5,38.5,38.5,38.5,55.5,21.48,0.56,2023-01-03 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.5,4.5,4.25,4.5,19.0,4.5,33.5,39.5,39.25,39.5,39.5,52.0,23.22,0.55,2023-01-03 17:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.75,5.5,5.25,5.75,24.0,5.75,41.0,48.5,48.25,48.5,48.5,49.5,24.55,0.55,2023-01-03 18:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.75,3.75,3.75,3.75,16.0,3.75,27.75,32.0,32.0,32.0,32.0,46.25,24.7,0.55,2023-01-03 19:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,3.25,4.0,17.0,4.0,26.25,31.25,31.0,31.25,31.25,49.0,23.52,0.55,2023-01-03 20:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,3.5,4.0,17.0,4.0,27.0,31.75,31.75,31.75,31.75,54.75,22.0,0.54,2023-01-03 21:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,30.25,35.5,35.5,35.5,35.5,62.5,20.2,0.54,2023-01-03 22:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.0,5.0,4.5,5.0,21.0,5.0,36.5,43.25,42.75,43.0,43.0,67.5,19.55,0.54,2023-01-03 23:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.25,6.0,5.75,6.25,26.0,6.25,45.0,53.5,53.0,53.5,53.5,70.25,19.53,0.54,2023-01-04 00:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.25,6.5,7.0,7.25,30.0,7.25,54.75,64.5,64.25,64.25,64.25,71.75,19.35,0.54,2023-01-04 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.25,5.25,4.5,5.25,22.0,5.25,36.5,43.0,42.75,42.75,43.0,67.0,20.15,0.53,2023-01-04 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.0,5.0,5.0,5.0,21.0,5.0,37.5,44.5,43.75,44.5,44.5,69.25,19.82,0.53,2023-01-04 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.25,4.25,4.25,4.25,18.0,4.25,33.75,39.75,39.75,39.75,39.75,70.25,19.65,0.53,2023-01-04 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,22.5,26.75,26.75,26.75,26.75,70.25,19.62,0.52,2023-01-04 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.75,2.75,2.25,2.75,11.75,2.75,19.5,23.25,23.0,23.25,23.25,74.75,18.7,0.54,2023-01-04 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,2.5,3.0,13.0,3.0,20.75,24.75,24.75,24.75,24.75,76.25,18.25,0.54,2023-01-04 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.75,3.75,3.0,3.75,16.0,3.75,26.5,31.0,31.0,31.0,31.0,77.5,17.92,0.53,2023-01-04 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,23.25,27.5,27.5,27.5,27.5,79.5,17.82,0.52,2023-01-04 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,22.75,27.0,26.5,27.0,27.0,79.75,18.67,0.52,2023-01-04 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,23.0,27.25,27.0,27.25,27.25,80.5,18.85,0.5,2023-01-04 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,24.75,29.25,29.0,29.0,29.0,82.25,18.52,0.5,2023-01-04 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,21.5,24.75,24.5,24.75,24.75,82.0,19.05,0.51,2023-01-04 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,2.75,3.0,13.0,3.0,20.5,23.75,23.5,23.75,23.75,82.5,19.7,0.5,2023-01-04 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,2.75,3.0,13.0,3.0,21.75,25.5,25.0,25.5,25.5,85.0,19.6,0.51,2023-01-04 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.75,4.75,4.75,4.75,20.0,4.75,36.75,43.25,43.25,43.25,43.25,86.25,19.82,0.55,2023-01-04 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,5.75,6.75,6.75,6.75,6.75,86.75,18.73,0.55,2023-01-04 17:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,5.25,6.0,6.0,6.0,6.0,85.0,19.35,0.54,2023-01-04 18:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,5.75,6.75,6.5,6.75,6.75,81.25,20.23,0.57,2023-01-04 19:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,5.0,6.0,6.0,6.0,6.0,80.5,20.32,0.57,2023-01-04 20:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,0.75,1.0,4.0,1.0,4.0,4.75,4.75,4.75,4.75,76.75,20.85,0.59,2023-01-04 21:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,0.5,0.5,0.25,0.5,2.0,0.5,3.75,4.5,4.5,4.5,4.5,78.25,19.8,0.6,2023-01-04 22:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,4.25,5.0,5.0,5.0,5.0,75.25,20.25,0.53,2023-01-04 23:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,5.25,6.0,6.0,6.0,6.0,76.75,19.98,0.52,2023-01-05 00:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,6.5,7.5,7.5,7.5,7.5,78.5,19.78,0.53,2023-01-05 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,7.25,9.0,8.75,9.0,9.0,79.75,19.2,0.53,2023-01-05 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
